"Рекомендуемые товары";"Сопутствующие товары";"Артикул";"Короткое название"
"SCHAUMA бальзам-ополаскиватель Облепиховый Заряд 200 мл";"INDOLA гель-спрей для укладки Finish Gel Spray 300 мл;WELLATON крем-краска для волос стойкая Красный вулкан 77/44;FA гель для душа Греческий Йогурт Миндаль 250 мл";520421;"PALETTE крем-краска для волос Интенсивный цвет Тёмно-русый N5"
"SCHAUMA бальзам-ополаскиватель Облепиховый Заряд 200 мл;TAFT лак для волос Три погоды №4 Сверхсильная Фиксация 200 мл";"FA жидкое мыло Греческий Йогурт Миндаль 250 мл;МОИ КУДРЯШКИ Шампунь С карамелькой 250 гр;FA гель для душа Йогурт Алоэ Вера 750 мл";520390;"PALETTE крем-краска для волос Фитолиния Золотистый блондин 460"
"SCHAUMA бальзам-ополаскиватель Сила Кератина 200 мл;GLISS KUR бальзам-ополаскиватель Oil Nutritive Восстановление волос 400 мл";"OSIS солевой спрей Session Label Salt Spray 200 мл;OLD SPICE гель для душа Original 250 мл;LE PETIT MARSEILLAIS Men гель-шампунь для душа Можжевельник и сандал 250 мл + гель-шампунь для душа 250 мл";520199;"GARNIER крем-краска для волос Color Naturals горький шоколад 4 1/2"
"SCHAUMA бальзам-ополаскиватель Энергия Природы Драгоценный Медовый Эликсир 200 мл;ГАДКИЙ Я шампунь Ягодный микс 250 мл";"TAFT гель для укладки волос Power Экспресс-Укладка №5 Мегафиксация 150 мл;WELLATON крем-краска для волос стойкая Шоколад с карамелью 8/74;FA гель для душа Медовый Эликсир 250 мл";520318;"LOREAL краска для волос Preference 7.43 Шангрила"
"SCHAUMA бальзам-ополаскиватель Энергия Природы Драгоценный Медовый Эликсир 200 мл;МОИ КУДРЯШКИ шампунь С ароматом колы 250 г";"SYOSS краска для волос Color Каштановый шоколадный 4-8;GOT2B лак для волос Instashine 300 мл;СОЛНЦЕ И ЛУНА средство для купания 2-в-1 Принцесса для девочек 200 мл";520407;"PALETTE крем-краска для волос Интенсивный цвет Марсала RN5"
"SCHAUMA бальзам-ополаскиватель Энергия Природы Свежая Крапива и Зеленое Яблоко 200 мл";"BLONDME шампунь Keratin Restore бондинг-шампунь кератиновое восстановление для волос блонд 250 мл;FRESHLIGHT гель для душа с маслом семян Подсолнуха для девочек 300 мл;TAFT лак для волос Glam Styles Стильные Локоны №4 225 мл";520366;"MEN PERFECT тонирующий гель для мужчин Натуральный Средне-Каштановый 60"
"SCHAUMA шампунь 6 Уровней Восстановления 380 мл";"PERFECT MOUSSE краска-мусс для волос Светлый Каштан 600;ПРЕЛЕСТЬ шампунь Рост и Сила с Аргинином и экстрактом бамбука для всех типов волос 600 мл;ЧИСТАЯ ЛИНИЯ бальзам-ополаскиватель Шелковистый Блеск клевер для окрашенных волос 230 мл";560150;"LONDA TREND лак для волос экстрасильной фиксации Подвижный объем 250 мл"
"SCHAUMA шампунь 7 Трав 750 мл";"FA Men гель для душа Xtreme Polar мужской 250 мл;TRESEMME бальзам-ополаскиватель Keratin Smooth 400 мл;PALETTE крем-краска для волос Perfect Care Молочный шоколад 555";520553;"GOT2B гель для укладки Стальная хватка 150 мл"
"SCHAUMA шампунь Для Очаровательных Брюнеток 380 мл;DESSANGE бальзам Экстрим 3 Масла 200 мл";"TAFT крем для укладки волос Объем 7 Дней №4 Сверхсильная Фиксация 75 мл;ELSEVE шампунь Фибрология 400 мл;FA гель для душа Летние Моменты 250 мл";520333;"LOREAL краска для волос Prodigy 6.45 Янтарь"
"SCHWARZKOPF краска для волос Igora ColorWorx Красный 100 мл;PANTENE бальзам-ополаскиватель Мицеллярное Очищение и Питание 360 мл";"GLISS KUR шампунь Million Gloss Восстановление 250 мл;DOVE крем-гель для душа Глубокое Питание и Увлажнение 250 мл;ПРИНЦЕССА шампунь 2в1 Тутти-Фрутти 400 мл";520585;"INDOLA спрей для термоукладки Setting Thermal Protector 300 мл"
"SHAMTU бальзам-ополаскиватель Защита цвета и Блеск с экстрактом хны 200 мл";"PALETTE крем-краска для волос Фитолиния Холодный светло-русый 9-1;DESSANGE шампунь Экстра Блеск 250 мл;BARNANGEN гель для душа Sauna Relax 400 мл";520620;"ПРЕЛЕСТЬ мусс для укладки волос сильной фиксации Классик 200 мл"
